id,pno,sku_id,item_sku_key,item_pic,ad_channel,ad_report_mark,mark_type,mark_type_desc,handle_status,handle_status_desc,mark_time,latest_seven_cost,total_users,total_purchase,total_cost,total_exist_days,deleted,create_time,update_time,operator_name,operator_user_id,total_gmv,total_impression,imp_per_purchase,avg_daily_impression,impressions_per_add_cart,impressions_per_detail_view,latest_seven_impression,latest_seven_gmv,latest_seven_purchase,status,availability,forbid_handle_time
39614,WWA016899178N,null,WWA016899178N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/11/e9a537b4-1456-4dbf-90d0-a24c2cd3293e.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39615,WWL022223853N,null,WWL022223853N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/3dd82052-4e29-4383-a315-0128de29685f.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,0.00,1306,6,163.63,48,0,2022-10-10 07:44:54,2022-10-11 02:58:24,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39616,WMA021810647N,null,WMA021810647N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/11/adf62ffa-fcc3-4d48-82af-825dc32479fa.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39617,WLS021928842N,null,WLS021928842N,https://multimedia-image2.wholeecdn.com/product-center-main/2022/03/08/55479987-ebee-4b4e-9442-c143f98a1885.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39618,WCL021928543N,null,WCL021928543N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/867f123f-0730-483d-92d2-eb2524a56101.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.08,2345,9,236.94,116,0,2022-10-10 07:44:54,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39619,PDS022458488N,null,PDS022458488N,https://multimedia-image2.wholeecdn.com/product-center-main/2022/01/24/e621f21d-5da9-4605-9f28-5af33a519cba.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39620,WWA021218854N,null,WWA021218854N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/09/cd9f5393-edc3-45c7-a1b6-bcdaf48b780f.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,47.63,1454,5,907.47,90,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39621,SWS022163988N,null,SWS022163988N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/008b1dfa-f001-4c43-8fea-ccac362a764d.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,6.91,1558,8,293.99,89,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39622,SWS021474883N,null,SWS021474883N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/12/268628a6-b5a7-42a6-a160-d328e7522ab2.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39623,WBL019282301N,null,WBL019282301N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/14/cbd84005-f87c-4a69-9839-b9307c3e1e84.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,42.85,3165,16,764.18,84,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39624,UPA016983795N,null,UPA016983795N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/11/983c4ca9-0486-4079-bd66-5bc27a523651.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39625,WWJ021441737N,null,WWJ021441737N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/13/beb2b284-85ef-4b1a-beed-dc94c2c15a07.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39626,WCS022676971N,null,WCS022676971N,https://multimedia-image2.wholeecdn.com/product-center-main/2022/03/14/73f3b093-04a4-483b-8a29-a46c60f2710a.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39627,SWS016797559N,null,SWS016797559N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/10/ed1609a6-ba2d-45e7-af5a-e4a54024f43b.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39628,MSW017720144N,null,MSW017720144N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/b4d88eaa-c2ff-424a-9ebf-6de9c4894263.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,0.00,1122,6,1494.31,67,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39629,WLS021955260N,null,WLS021955260N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/09/7fc2809b-0d9b-4e62-b02a-5224a145d862.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39630,SPS016457749N,null,SPS016457749N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/13/6dc2bbbf-fb28-4218-a64d-a15624c7e01d.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39631,MLJ021793418N,null,MLJ021793418N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/296a9bac-e06e-44cd-8e79-0b56f9c9aff6.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,51,1528,15,733.76,92,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39632,XXX021714915N,null,XXX021714915N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/c7fd9267-66ad-4317-825d-5500a7386396.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,203.65,1644,6,2445.49,92,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39633,WSK022464234N,null,WSK022464234N,https://multimedia-image2.wholeecdn.com/product-center-main/2022/01/24/921603d1-a983-44cb-b894-1f033079e940.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39634,MOV022124290N,null,MOV022124290N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/b03a5bc2-31cb-4c00-8b99-528e18c1a4d2.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,134.81,1091,6,804.06,92,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39635,DKF022236137N,null,DKF022236137N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/f1d5a60b-cabf-4fe8-b2ad-8b19f16ab435.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.33,3584,23,637.02,114,0,2022-10-10 07:44:54,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39636,WDR021622498N,null,WDR021622498N,https://multimedia-image2.wholeecdn.com/product-center-main/2021/12/08/34402dcf-8408-4a73-8eec-4481b2b1885f.jpg,facebook,bad-with-trans:tail,02,人工,01,已处理,2022-10-10 07:44:55,null,null,null,null,null,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39637,SWS016942395N,null,SWS016942395N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/b45baec3-103a-4bce-af41-fe2e063ba762.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,19.65,1563,8,617.44,92,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39638,HCU022482354N,null,HCU022482354N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/08/72c698e5-a99e-4c5a-97a4-c8a709a70658.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,13.04,1696,5,817.21,78,0,2022-10-10 07:44:54,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
